stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2477,Ferme Lassus,FERME LASSUS 7700 MOUSCRON BELGIQUE,50.717017,3.239364,1,,1,,,0
2472,Les Glycines,LES GLYCINES 7700 MOUSCRON BELGIQUE,50.713335,3.243761,1,,1,,,0
377,La Houlette,LA HOULETTE 59236 FRELINGHIEN,50.706103,2.955877,1,,1,,,0
8986,Pa V. Nord Est,PARC D'ACTIVITÉS VERSANT NORD EST CLE_COMMUNE: 54,50.672835,3.226581,1,,1,,,0
3957,Ingenieur Bertin,INGENIEUR BERTIN 59130 LAMBERSART,50.659682,3.013075,1,,1,,,0
9157,Avenue De Gaulle,AVENUE DE GAULLE - LAMBERSART,50.653767,3.03155,1,,1,,,0
5629,Dupuy De Lome,DUPUY DE LOME 59100 ROUBAIX,50.681761,3.18039,1,,1,,,0
1881,Petit Paris,PETIT PARIS 59152 TRESSIN,50.609423,3.180594,1,,1,,,0
5782,Fort Montagne,FORT MONTAGNE 59910 BONDUES,50.703052,3.087559,1,,1,,,0
7650,Rue Thiers,RUE THIERS 59650 VILLENEUVE D'ASCQ,50.608793,3.174254,1,,1,,,0
1971,Pont De Bois,PONT DE BOIS   59650 VILLENEUVE D ASCQ,50.624795,3.12814,1,,1,,,0
1974,Village,ASCQ VILLAGE 59650 VILLENEUVE D ASCQ,50.619128,3.159495,1,,1,,,0
4704,4 Cantons Stade,4 CANTONS STADE PIERRE MAUROY VILLENEUVE D'ASCQ,50.606879,3.136865,1,,1,,,0
1607,Gare,SAINT ANDRE GARE 59350 SAINT ANDRE,50.655011,3.050954,1,,1,,,0
2435,Mairie,BAUVIN MAIRIE 59221 BAUVIN,50.515126,2.896504,1,,1,,,0
2086,Cartelot,CARTELOT 59290 WASQUEHAL,50.683508,3.1193,1,,1,,,0
5405,Iut Recueil,IUT RECUEIL 59650 VILLENEUVE D ASCQ,50.649285,3.158298,1,,1,,,0
7108,Mont De Terre,LILLE MONT DE TERRE 59000 LILLE,50.622757,3.091247,1,,1,,,0
7783,Place Garonne,PLACE DE LA GARONNE CLE_COMMUNE: 47,50.612653,3.058626,1,,1,,,0
5730,Gros Chene,GROS CHENE 59166 BOUSBECQUE,50.762835,3.077839,1,,1,,,0
4204,Gare Rue De Tournai,GARE RUE DE TOURNAI 59000 LILLE,50.635389,3.06997,1,,1,,,0
290,L'Allumette,L'ALLUMETTE 59170 CROIX,50.685844,3.150639,1,,1,,,0
5440,Favreuil,FAVREUIL 59170 CROIX,50.692808,3.151402,1,,1,,,0
230,Complexe Sportif,COMPLEXE SPORTIF 59166 BOUSBECQUE,50.768562,3.078574,1,,1,,,0
435,Lp Colbras,HALLUIN LP COLBRAS 59250 HALLUIN,50.779095,3.114491,1,,1,,,0
845,Arago,ARAGO 59000 LILLE,50.620371,3.061219,1,,1,,,0
695,Grimonpont,GRIMONPONT 59115 LEERS,50.689971,3.236121,1,,1,,,0
367,Eglise,FOREST EGLISE 59510 FOREST SUR MARQUE,50.636214,3.188959,1,,1,,,0
9127,La Perche,LA PERCHE CLE_COMMUNE: 40,50.679526,2.873188,1,,1,,,0
711,Petit Bois,PETIT BOIS 59810 LESQUIN,50.586791,3.107572,1,,1,,,0
5498,Robert Descamps,ROBERT DESCAMPS 59126 LINSELLES,50.734361,3.086489,1,,1,,,0
1068,Republique,REPUBLIQUE 59120 LOOS,50.608961,3.016858,1,,1,,,0
1058,College Descartes,COLLEGE DESCARTES 59120 LOOS,50.608882,3.005058,1,,1,,,0
6282,Longchamp,LONGCHAMP 59120 LOOS,50.615048,3.002743,1,,1,,,0
1046,Happe Qui Peut,HAPPE QUI PEUT (RUE COULOIR BUS) 59120 LOOS,50.596593,3.037324,1,,1,,,0
1110,Verdun,VERDUN 59700 MARCQ EN BAROEUL,50.672257,3.096723,1,,1,,,0
2630,Peri,PERI 59700 MARCQ EN BAROEUL,50.675712,3.089011,1,,1,,,0
1180,Lalau,LALAU 59520 MARQUETTE LEZ LILLE,50.673907,3.066978,1,,1,,,0
4127,Bd Leclerc,BOULEVARD LECLERC 59370 MONS EN BAROEUL,50.637401,3.105009,1,,1,,,0
1316,Blanche Porte,QUESNOY BLANCHE PORTE 59890 QUESNOY SUR DEULE,50.717363,2.996931,1,,1,,,0
5518,Pied De Boeuf,PIED DE BOEUF 59223 RONCQ,50.736641,3.123864,1,,1,,,0
7631,Santes Eglise,SANTES EGLISE CLE_COMMUNE: 74,50.598349,2.957166,1,,1,,,0
8988,Trieu Du Quesnoy,TRIEU DU QUESNOY CLE_COMMUNE: 79,50.669,3.233472,1,,1,,,0
6843,Lycee Gambetta,LYCEE GAMBETTA (RUE DES QUAIS) 59200 TOURCOING,50.713801,3.157636,1,,1,,,0
1845,O. De Bousbecque,O. DE BOUSBECQUE 59200 TOURCOING,50.741827,3.184628,1,,1,,,0
1721,Hondschoote,HONDSCHOOTE 59200 TOURCOING,50.714302,3.164538,1,,1,,,0
99,Cimetiere,ANSTAING CIMETIERE 59152 ANSTAING,50.606911,3.187149,1,,1,,,0
2223,Koenig,KOENIG 59136 WAVRIN,50.566033,2.928497,1,,1,,,0
870,De Geyter,DE GEYTER 59000 LILLE,50.605222,3.057757,1,,1,,,0
1037,Mairie,LOMPRET MAIRIE 59840 LOMPRET,50.669796,2.990417,1,,1,,,0
1442,Franklin,FRANKLIN 59100 ROUBAIX,50.691035,3.194823,1,,1,,,0
1433,Les Arts,LES ARTS 59100 ROUBAIX,50.6903,3.161697,1,,1,,,0
9084,Canal De Roubaix,CANAL DE ROUBAIX CLE_COMMUNE: 68,50.695744,3.187024,1,,1,,,0
8001,Haute Rue,HAUTE RUE CLE_COMMUNE: 793,50.616322,2.89593,1,,1,,,0
5597,Gounod,GOUNOD 59790 RONCHIN,50.59648,3.087116,1,,1,,,0
6289,Chateau,WAMBRECHIES CHATEAU 59118 WAMBRECHIES,50.686508,3.053438,1,,1,,,0
2150,Centre,WATTRELOS CENTRE 59150 WATTRELOS,50.703043,3.214422,1,,1,,,0
1917,Lafargue,LAFARGUE 59650 VILLENEUVE D ASCQ,50.668833,3.143079,1,,1,,,0
2965,Coubertin,COUBERTIN 59790 RONCHIN,50.604926,3.103834,1,,1,,,0
966,Colbert,COLBERT 59000 LILLE,50.629869,3.044418,1,,1,,,0
7137,Simons,SIMONS 59000 LILLE,50.615132,3.048792,1,,1,,,0
7100,Ballon,BALLON 59000 LILLE,50.648157,3.085902,1,,1,,,0
5842,Chevron D'Or,CHEVRON D'OR 59560 COMINES,50.757819,2.992432,1,,1,,,0
493,Ecole,ECOLE 59260 HELLEMMES LILLE,50.622816,3.103446,1,,1,,,0
494,Mairie D'Hellemmes,HELLEMMES 59260 HELLEMMES LILLE,50.627203,3.109111,1,,1,,,0
530,Mairie,HERLIES MAIRIE 59134 HERLIES,50.57677,2.854872,1,,1,,,0
984,Stemberg,STEMBERG 59126 LINSELLES,50.747291,3.078088,1,,1,,,0
1049,Guy Mocquet,GUY MOCQUET 59120 LOOS,50.602905,3.012139,1,,1,,,0
1161,Eglise Saint Louis,EGLISE SAINT LOUIS 59700 MARCQ EN BAROEUL,50.659177,3.080648,1,,1,,,0
1126,Chateau Rouge,CHATEAU ROUGE 59700 MARCQ EN BAROEUL,50.679735,3.114427,1,,1,,,0
4067,Amidonnerie,AMIDONNERIE 59520 MARQUETTE LEZ LILLE,50.668121,3.065524,1,,1,,,0
1308,Le Tilleul,LE TILLEUL 59890 QUESNOY SUR DEULE,50.724991,3.020799,1,,1,,,0
1582,Ocron,OCRON 59184 SAINGHIN EN WEPPES,50.561731,2.888884,1,,1,,,0
5686,Coisne,COISNE 59496 SALOME,50.53096,2.827093,1,,1,,,0
8927,Phalempins,RUE DES PHALEMPINS CLE_COMMUNE: 80,50.732801,3.151687,1,,1,,,0
5960,Hotel Voyageurs,HOTEL DES VOYAGEURS 59200 TOURCOING,50.72471,3.146313,1,,1,,,0
6985,Racine,RACINE 59200 TOURCOING,50.737753,3.143415,1,,1,,,0
345,Rue De Jemmapes,RUE DE JEMMAPES 59155 FACHES THUMESNIL,50.594474,3.076051,1,,1,,,0
5806,Zone Artisanale,ZONE ARTISANALE 59236 FRELINGHIEN,50.709111,2.931279,1,,1,,,0
5552,Rue De Grenoble,RUE DE GRENOBLE 59155 FACHES THUMESNIL,50.595457,3.073698,1,,1,,,0
5947,Jussieu,JUSSIEU 59130 LAMBERSART,50.650586,3.035696,1,,1,,,0
648,St Clement,ST CLEMENT 59130 LAMBERSART,50.654564,3.023673,1,,1,,,0
5957,Les Garennes,LES GARENNES 59840 LOMPRET,50.661748,3.005835,1,,1,,,0
681,Pn Lannoy,PN LANNOY 59390 LANNOY,50.67063,3.207458,1,,1,,,0
6638,Verdun,VERDUN 59155 FACHES THUMESNIL,50.590939,3.085173,1,,1,,,0
4417,Colisee,COLISEE 59100 ROUBAIX,50.69229,3.163241,1,,1,,,0
1431,Galon D'Eau,GALON D'EAU 59100 ROUBAIX,50.693224,3.188223,1,,1,,,0
1545,Parc Barbieux,PARC BARBIEUX 59100 ROUBAIX,50.677849,3.161929,1,,1,,,0
226,Jb Lebas,JB LEBAS 59910 BONDUES,50.717228,3.11292,1,,1,,,0
1546,Alfred Mongy,ALFRED MONGY 59100 ROUBAIX,50.687763,3.174886,1,,1,,,0
5786,Ouvroir,OUVROIR 59910 BONDUES,50.706263,3.090418,1,,1,,,0
1428,Ermitage,ERMITAGE 59100 ROUBAIX,50.695412,3.169902,1,,1,,,0
1883,Bicentenaire,BICENTENAIRE 59152 TRESSIN,50.621213,3.195783,1,,1,,,0
1487,Pn Cartigny,PN CARTIGNY 59100 ROUBAIX,50.704556,3.194321,1,,1,,,0
7070,Faidherbe,FAIDHERBE 59260 LEZENNES,50.616083,3.114396,1,,1,,,0
2456,Gare,COMINES BELGIQUE GARE 7780 COMINES BELGIQUE,50.771299,2.997432,1,,1,,,0
5631,Saint Jean,SAINT JEAN 59100 ROUBAIX,50.687179,3.180397,1,,1,,,0
1427,Condition Publique,CONDITION PUBLIQUE 59100 ROUBAIX,50.691086,3.19135,1,,1,,,0
4679,Egalite,EGALITE 59150 WATTRELOS,50.714969,3.202114,1,,1,,,0
2155,Parc Du Lion,PARC DU LION 59150 WATTRELOS,50.706808,3.209586,1,,1,,,0
473,Rue De La Canteraine,RUE DE LA CANTERAINE 59320 HAUBOURDIN,50.595167,2.98637,1,,1,,,0
6603,Saint Gerard,SAINT GERARD 59150 WATTRELOS,50.722509,3.18707,1,,1,,,0
4039,Foch,FOCH 59350 SAINT ANDRE,50.663133,3.050196,1,,1,,,0
4280,Le Cerf,LE CERF 59790 RONCHIN,50.595889,3.094281,1,,1,,,0
5773,Jules Guesde,JULES GUESDE 59280 ARMENTIERES,50.682583,2.885998,1,,1,,,0
5596,Coluche,COLUCHE 59790 RONCHIN,50.59939,3.093784,1,,1,,,0
1982,Le Sart,LE SART 59650 VILLENEUVE D ASCQ,50.663351,3.139138,1,,1,,,0
2071,Pave De Lille,WASQUEHAL PAVE DE LILLE 59290 WASQUEHAL,50.663999,3.130384,1,,1,,,0
4703,4 Cantons Stade,4 CANTONS STADE PIERRE MAUROY VILLENEUVE D'ASCQ,50.605423,3.13866,1,,1,,,0
6897,Resistants,RESISTANTS 59280 ARMENTIERES,50.692401,2.870418,1,,1,,,0
1901,Stadium,STADIUM 59650 VILLENEUVE D ASCQ,50.631024,3.134684,1,,1,,,0
2204,Carnot,CARNOT 59150 WATTRELOS,50.696339,3.202201,1,,1,,,0
461,J. Luxembourg,J. LUXEMBOURG 59320 HAUBOURDIN,50.612641,2.972668,1,,1,,,0
3034,Square Calmette,SQUARE CALMETTE WATTRELOS,50.706641,3.201447,1,,1,,,0
2157,Hotel De Ville,WATTRELOS HOTEL DE VILLE 59150 WATTRELOS,50.702434,3.215499,1,,1,,,0
283,Gare,CROIX GARE 59170 CROIX,50.677107,3.136959,1,,1,,,0
5850,Mouvaux Coeur De Ville,SALLE DURIEUX 59420 MOUVAUX,50.70102,3.135605,1,,1,,,0
955,Universite Catholique,UNIVERSITE CATHOLIQUE 59000 LILLE,50.632449,3.046627,1,,1,,,0
151,Ogimont,OGIMONT 59780 BAISIEUX,50.614793,3.240706,1,,1,,,0
5841,Gambetta,PLACE GAMBETTA 59560 COMINES,50.760825,3.00377,1,,1,,,0
7660,Rue D'Haubourdin,RUE D'HAUBOURDIN CLE_COMMUNE: 17,50.624993,2.958568,1,,1,,,0
482,Derville,DERVILLE 59260 HELLEMMES LILLE,50.63356,3.112454,1,,1,,,0
6355,Pharmacie,PHARMACIE 59263 HOUPLIN ANCOISNE,50.57356,2.995712,1,,1,,,0
540,Place,HOUPLIN ANCOISNE PLACE 59263 HOUPLIN ANCOISNE,50.562101,3.003054,1,,1,,,0
567,Gravelin,ILLIES GRAVELIN 59480 ILLIES,50.55627,2.837649,1,,1,,,0
591,Hotel De Ville,LA CHAPELLE D'ARMENTIERES HOTEL DE VILLE 59930 LA CHAPELLE D ARMENTIERES,50.672625,2.89639,1,,1,,,0
5658,Saint Jacques,SAINT JACQUES 59930 LA CHAPELLE D ARMENTIERES,50.664032,2.919693,1,,1,,,0
725,Verdun,LESQUIN VERDUN 59810 LESQUIN,50.589731,3.113719,1,,1,,,0
3999,Cite Mouray,CITE MOURAY 59160 LOMME,50.646593,2.998494,1,,1,,,0
5932,Ferme Aux Oies,MARCQ FERME AUX OIES 59700 MARCQ EN BAROEUL,50.685865,3.102267,1,,1,,,0
1171,Cimetiere,MARCQ CIMETIERE 59700 MARCQ EN BAROEUL,50.67474,3.079257,1,,1,,,0
5934,Faure,FAURE 59520 MARQUETTE LEZ LILLE,50.669504,3.052855,1,,1,,,0
7107,Trocadero,TROCADERO 59370 MONS EN BAROEUL,50.646519,3.111512,1,,1,,,0
1283,Lhermitte,LHERMITTE 59139 NOYELLES LEZ SECLIN,50.573778,3.031257,1,,1,,,0
1286,College Monod,COLLEGE MONOD 59840 PERENCHIES,50.670804,2.974367,1,,1,,,0
1628,Saint Michel Sur  Loire,SAINT MICHEL SUR  LOIRE 59496 SALOME,50.531516,2.840583,1,,1,,,0
7834,Lucie Aubrac,LUCIE AUBRAC TOURCOING,50.730182,3.139435,1,,1,,,0
1816,Carliers,CARLIERS 59200 TOURCOING,50.711278,3.159332,1,,1,,,0
5590,Curie,CURIE 59200 TOURCOING,50.734216,3.184132,1,,1,,,0
1789,Roitelet,ROITELET 59200 TOURCOING,50.738939,3.175448,1,,1,,,0
1798,Haubourdin,HAUBOURDIN 59200 TOURCOING,50.717672,3.14456,1,,1,,,0
1744,Orions,ORIONS (BOULEVARD D HALLUIN) 59200 TOURCOING,50.732905,3.132921,1,,1,,,0
1837,Risquons Tout,TOURCOING RISQUONS TOUT 59200 TOURCOING,50.748018,3.180393,1,,1,,,0
7116,Omnibus,OMNIBUS 59200 TOURCOING,50.712302,3.165861,1,,1,,,0
1869,Juin,JUIN 59200 TOURCOING,50.7395,3.186596,1,,1,,,0
2246,Eglise,BOUVINES EGLISE 59830 BOUVINES,50.578579,3.187345,1,,1,,,0
2353,Mairie,CARNIN MAIRIE 59112 CARNIN,50.518544,2.95836,1,,1,,,0
7654,Calmette,CALMETTE CLE_COMMUNE: 34,50.668276,3.192513,1,,1,,,0
636,Conquerants,LAMBERSART CONQUERANTS 59130 LAMBERSART,50.660182,3.015071,1,,1,,,0
682,Place,LANNOY PLACE 59390 LANNOY,50.667404,3.21086,1,,1,,,0
4831,Salengro,VELODROME 59100 ROUBAIX,50.679475,3.202262,1,,1,,,0
4432,Mackellerie,MACKELLERIE 59100 ROUBAIX,50.694529,3.155737,1,,1,,,0
2240,Vieux Tilleul,VIEUX TILLEUL 59134 WICRES,50.572349,2.862856,1,,1,,,0
7657,Blanchemaille,BLANCHEMAILLE CLE_COMMUNE: 68,50.69656,3.167224,1,,1,,,0
1459,Avenue Des Sports,AVENUE DES SPORTS 59100 ROUBAIX,50.678849,3.207079,1,,1,,,0
1388,Nations Unies,NATIONS UNIES (RUE DE BLANCHEMAILLE) 59100 ROUBAIX,50.697444,3.167832,1,,1,,,0
6958,Pres Du Hem,PRES DU HEM 59280 ARMENTIERES,50.694902,2.882998,1,,1,,,0
2025,Route De Linselles,ROUTE DE LINSELLES 59118 WAMBRECHIES,50.709236,3.061237,1,,1,,,0
102,Jacques Cartier,JACQUES CARTIER 59280 ARMENTIERES,50.696746,2.887806,1,,1,,,0
5909,Paul Verlaine,PAUL VERLAINE 59118 WAMBRECHIES,50.704364,3.066095,1,,1,,,0
2014,Pave Bleu,PAVE BLEU 59650 VILLENEUVE D ASCQ,50.646078,3.135743,1,,1,,,0
6851,Molinel,MOLINEL 59290 WASQUEHAL,50.688861,3.115218,1,,1,,,0
1914,Bois Blancs,BOIS BLANCS 59650 VILLENEUVE D ASCQ,50.619659,3.14144,1,,1,,,0
9104,Valmy,VALMY LILLE,50.630449,3.065032,1,,1,,,0
773,République Beaux-Arts,LILLE REPUBLIQUE BEAUX ARTS 59000 LILLE,50.631769,3.061793,1,,1,,,0
872,Boulevard De Metz,BOULEVARD DE METZ 59000 LILLE,50.619392,3.041154,1,,1,,,0
5577,Europe,EUROPE 59320 SEQUEDIN,50.632081,2.979262,1,,1,,,0
5898,2 Nations,2 NATIONS 59250 HALLUIN,50.787781,3.139216,1,,1,,,0
5578,Escalette,ESCALETTE 59420 MOUVAUX,50.697025,3.141712,1,,1,,,0
5852,Place De La Paix,PLACE DE LA PAIX 59420 MOUVAUX,50.699157,3.132439,1,,1,,,0
5979,Semard,SEMARD 59250 HALLUIN,50.780922,3.119259,1,,1,,,0
276,Croix Saint Pierre,CROIX SAINT PIERRE 59170 CROIX,50.683775,3.152935,1,,1,,,0
439,Mont Fleuri,MONT FLEURI 59250 HALLUIN,50.775918,3.134669,1,,1,,,0
6651,Koninginnestraat,KONINGINNESTRAAT 59250 HALLUIN,50.787587,3.133172,1,,1,,,0
5523,Ghesquiere,GHESQUIERE 59320 EMMERIN,50.597905,2.999499,1,,1,,,0
365,Mairie,FOREST MAIRIE 59510 FOREST SUR MARQUE,50.633778,3.189694,1,,1,,,0
6639,Piscine Herlies,PISCINE D'HERLIES 59134 HERLIES,50.572055,2.853851,1,,1,,,0
4539,Saint Exupery,SAINT EXUPERY 59116 HOUPLINES,50.695743,2.920741,1,,1,,,0
7814,La Bassee Hdv,HOTEL DE VILLE CLE_COMMUNE: 39,50.531876,2.803835,1,,1,,,0
9005,Av Industrielle,AVENUE INDUSTRIELLE LA CHAPELLE D'ARMENTIÈRES,50.65428,2.906584,1,,1,,,0
989,Freres D'Halluin,FRERES D'HALLUIN 59126 LINSELLES,50.739046,3.073952,1,,1,,,0
5500,Vert Feuillage,VERT FEUILLAGE 59126 LINSELLES,50.743294,3.085026,1,,1,,,0
1004,Maison Des Enfants,MAISON DES ENFANTS 59160 LOMME,50.646333,2.994949,1,,1,,,0
1137,Croise Laroche,CROISE LAROCHE 59700 MARCQ EN BAROEUL,50.664956,3.102398,1,,1,,,0
6756,Pilon,PILON (RUE DES ROUGES BARRES) 59700 MARCQ EN BAROEUL,50.650429,3.091425,1,,1,,,0
8966,Lazaro,LAZARO CLE_COMMUNE: 56,50.680186,3.083418,1,,1,,,0
4082,Marquette Mairie,MARQUETTE MAIRIE 59520 MARQUETTE LEZ LILLE,50.677174,3.065021,1,,1,,,0
1307,Clos Du Rivage,CLOS DU RIVAGE 59890 QUESNOY SUR DEULE,50.707962,3.002061,1,,1,,,0
6944,Dronckaert,DRONCKAERT 59223 RONCQ,50.740179,3.131638,1,,1,,,0
1359,Cimetiere Du Blanc Four,CIMETIERE DU BLANC FOUR 59223 RONCQ,50.73574,3.111582,1,,1,,,0
6763,Blanc Four,BLANC FOUR (RUE DE LILLE) 59223 RONCQ,50.738446,3.116388,1,,1,,,0
1579,Lotissement Nouveau Monde,LOTISSEMENT NOUVEAU MONDE 59184 SAINGHIN EN WEPPES,50.556891,2.909588,1,,1,,,0
5760,Rochdale,ROCHDALE 59200 TOURCOING,50.732486,3.168034,1,,1,,,0
5561,A. Dumas,A. DUMAS 59139 WATTIGNIES,50.59882,3.063331,1,,1,,,0
8016,Dreve Mouquet,DREVE MOUQUET CLE_COMMUNE: 427,50.620676,2.853776,1,,1,,,0
2470,Au Chevalier,AU CHEVALIER 7700 MOUSCRON BELGIQUE,50.734509,3.232967,1,,1,,,0
5620,Rue Des Ecoles,RUE DES ECOLES 59510 HEM,50.663471,3.190864,1,,1,,,0
1408,Centre Medical Barbieux,CENTRE MEDICAL BARBIEUX 59100 ROUBAIX,50.679804,3.169938,1,,1,,,0
5794,Saint Georges,SAINT GEORGES 59910 BONDUES,50.703768,3.083332,1,,1,,,0
1434,College,COLLEGE 59100 ROUBAIX,50.69413,3.176391,1,,1,,,0
4601,Edhec,EDHEC 59100 ROUBAIX,50.67625,3.169018,1,,1,,,0
7220,Voie 22,VOIE 22 59910 BONDUES,50.708173,3.078595,1,,1,,,0
6982,Square Des Pres,SQUARE DES PRES 59100 ROUBAIX,50.685576,3.191665,1,,1,,,0
1963,Baudouin Ix,BAUDOUIN IX 59650 VILLENEUVE D ASCQ,50.627332,3.139575,1,,1,,,0
2035,Le Complivois,LE COMPLIVOIS 59118 WAMBRECHIES,50.68901,3.056481,1,,1,,,0
2244,Pureur,WILLEMS PUREUR 59780 WILLEMS,50.626225,3.234059,1,,1,,,0
2183,Vieux Bureau,VIEUX BUREAU 59150 WATTRELOS,50.723779,3.190172,1,,1,,,0
2021,Chemin Du Fort,CHEMIN DU FORT 59118 WAMBRECHIES,50.695016,3.020798,1,,1,,,0
311,Bel Arbre,BEL ARBRE 59890 DEULEMONT,50.73318,2.947012,1,,1,,,0
5557,Jean Jaures,JEAN JAURES 59790 RONCHIN,50.609908,3.075334,1,,1,,,0
9061,Peupliers,PEUPLIERS CLE_COMMUNE: 84,50.654582,3.153545,1,,1,,,0
6316,Fort Mahieu,FORT MAHIEU 59193 ERQUINGHEM LYS,50.680643,2.85952,1,,1,,,0
5607,Brigode,BRIGODE 59650 VILLENEUVE D ASCQ,50.631448,3.154874,1,,1,,,0
5558,Ronchin Mairie,RONCHIN MAIRIE 59790 RONCHIN,50.605063,3.076983,1,,1,,,0
6841,Grand Palais,LILLE GRAND PALAIS 59000 LILLE,50.629822,3.075445,1,,1,,,0
1247,Rue De Londres,RUE DE LONDRES 59420 MOUVAUX,50.70252,3.133835,1,,1,,,0
5735,La Dreve,LA DREVE 59166 BOUSBECQUE,50.765198,3.087603,1,,1,,,0
688,La Plaine,LA PLAINE 59115 LEERS,50.670153,3.237783,1,,1,,,0
6,Place,LE MAISNIL PLACE 59134 LE MAISNIL,50.613873,2.885963,1,,1,,,0
7849,Place Rd,PLACE RD CLE_COMMUNE: 656,50.614193,2.886671,1,,1,,,0
252,Charles Legrand,CHARLES LEGRAND 59560 COMINES,50.760295,3.009065,1,,1,,,0
528,Rue Du Pilly,RUE DU PILLY 59134 HERLIES,50.578594,2.858371,1,,1,,,0
5683,Saint Roch,SAINT ROCH 59480 LA BASSEE,50.536354,2.815237,1,,1,,,0
986,Enclos Du Cygne,ENCLOS DU CYGNE 59126 LINSELLES,50.743029,3.093221,1,,1,,,0
1168,Abbe Bonpain,ABBE BONPAIN 59700 MARCQ EN BAROEUL,50.657923,3.08341,1,,1,,,0
1120,Acacias,ACACIAS 59700 MARCQ EN BAROEUL,50.664917,3.110033,1,,1,,,0
5939,Cassel,CASSEL 59520 MARQUETTE LEZ LILLE,50.667912,3.041231,1,,1,,,0
7152,Gare,GARE 59840 PERENCHIES,50.66577,2.974642,1,,1,,,0
4390,Lapin Blanc,LAPIN BLANC 59390 SAILLY LEZ LANNOY,50.643996,3.23157,1,,1,,,0
5690,Republique,REPUBLIQUE. 59496 SALOME,50.532079,2.816421,1,,1,,,0
1635,Rue De Wavrin,RUE DE WAVRIN 59211 SANTES,50.593362,2.949705,1,,1,,,0
1633,Ramponneau,RAMPONNEAU 59211 SANTES,50.593962,2.958929,1,,1,,,0
6931,Zi Rouge Bouton,ZI ROUGE BOUTON 59113 SECLIN,50.564966,3.04122,1,,1,,,0
1663,Le Riez,SECLIN LE RIEZ 59113 SECLIN,50.545721,3.03826,1,,1,,,0
1676,Gare,SECLIN GARE 59113 SECLIN,50.54761,3.034344,1,,1,,,0
1836,Parc Clemenceau,PARC CLEMENCEAU 59200 TOURCOING,50.727581,3.148931,1,,1,,,0
1748,Avenue Millet,AVENUE MILLET 59200 TOURCOING,50.725044,3.150119,1,,1,,,0
1784,Voltaire,VOLTAIRE 59200 TOURCOING,50.726528,3.128721,1,,1,,,0
6588,Colbert,COLBERT 59200 TOURCOING,50.725116,3.156861,1,,1,,,0
7535,Victoire,VICTOIRE 59200 TOURCOING,50.717638,3.157967,1,,1,,,0
1718,Poste,TOURCOING POSTE 59200 TOURCOING,50.718974,3.163372,1,,1,,,0
4474,Hoche,HOCHE 59200 TOURCOING,50.72172,3.14406,1,,1,,,0
5766,Brossolette,BROSSOLETTE 59200 TOURCOING,50.730214,3.134418,1,,1,,,0
5745,Europe,EUROPE 59117 WERVICQ SUD,50.771524,3.045919,1,,1,,,0
7092,Lambersart Bourg,LAMBERSART BOURG 59130 LAMBERSART,50.653407,3.026973,1,,1,,,0
5549,Ctre Commercial,FACHES CENTRE COMMERCIAL 59155 FACHES THUMESNIL,50.581881,3.083163,1,,1,,,0
673,Viersen,VIERSEN 59130 LAMBERSART,50.651801,3.010683,1,,1,,,0
1096,Rue De Toufflers,RUE DE TOUFFLERS 59390 LYS LEZ LANNOY,50.668641,3.227241,1,,1,,,0
1700,Parc D'Activites,TEMPLEMARS PARC D'ACTIVITES 59175 TEMPLEMARS,50.56653,3.069877,1,,1,,,0
7704,Visitation,SAINT LOUIS CLE_COMMUNE: 68,50.699481,3.184912,1,,1,,,0
1393,Boulevard De Metz,BOULEVARD DE METZ 59100 ROUBAIX,50.702669,3.181675,1,,1,,,0
5835,Dom Cx Blanche,DOMAINE DE LA CROIX BLANCHE 59910 BONDUES,50.722907,3.102722,1,,1,,,0
1482,Place Chaptal,PLACE CHAPTAL 59100 ROUBAIX,50.694484,3.192834,1,,1,,,0
1495,Zola,ZOLA 59100 ROUBAIX,50.673187,3.197184,1,,1,,,0
1551,Boulevard De Douai,BOULEVARD DE DOUAI 59100 ROUBAIX,50.681308,3.167831,1,,1,,,0
2558,Place,SAINGHIN EN M. PLACE 59262 SAINGHIN EN MELANTOIS,50.589481,3.167237,1,,1,,,0
114,Gare Annexe,GARE ANNEXE 59280 ARMENTIERES,50.691296,2.872863,1,,1,,,0
5771,Place Chanzy,PLACE CHANZY 59280 ARMENTIERES,50.686055,2.891867,1,,1,,,0
2553,Za Du Melantois,ZA DU MELANTOIS 59262 SAINGHIN EN MELANTOIS,50.587854,3.13642,1,,1,,,0
755,Renoir,RENOIR 59000 LILLE,50.620196,3.037034,1,,1,,,0
281,Centre Medico Social,CENTRE MEDICO SOCIAL 59170 CROIX,50.680865,3.153438,1,,1,,,0
831,Square Des Meres,SQUARE DES MERES 59000 LILLE,50.634106,3.095367,1,,1,,,0
445,Malplaquet,MALPLAQUET 59250 HALLUIN,50.780003,3.105579,1,,1,,,0
7541,Sacre Coeur,SACRE COEUR LILLE,50.632803,3.05202,1,,1,,,0
7112,Le Bois Habite,LE BOIS HABITE 59000 LILLE,50.627396,3.079048,1,,1,,,0
403,Cimetiere,HALLENNES CIMETIERE 59320 HALLENNES LEZ HAUBOURDIN,50.609562,2.953653,1,,1,,,0
946,Montebello,MONTEBELLO 59000 LILLE,50.622076,3.045577,1,,1,,,0
689,Centre Commercial,LEERS CENTRE COMMERCIAL 59115 LEERS,50.681384,3.21894,1,,1,,,0
